timestamp,group_id,symbol,score,is_strongest,is_weakest,market_direction
2025-03-01 22:38:41,2,rb2505,0.1455242261984215,False,False,down
2025-03-01 22:38:41,2,rb2510,0.3459882848767406,True,False,down
2025-03-01 22:38:41,2,hc2505,0.059474882852050985,False,True,down
